OverallQual,YearBuilt,YearRemodAdd,GarageArea,1stFlrSF,TotalBsmtSF,GrLivArea,GarageCars,Fireplaces,TotRmsAbvGrd,FullBath,MSZoning,GarageType,Neighborhood,Condition1,Condition2,ExterQual,BsmtQual,KitchenQual,GarageQual,GarageFinish,SaleType,SaleCondition,FireplaceQu,RoofMatl,Exterior1st,Exterior2nd,Foundation,MiscFeature,PoolQC,Electrical,HeatingQC,Heating,BsmtExposure,BsmtCond,ExterCond,BsmtFinType1,BsmtFinType2,SalePrice
5,1925,1997,216,884,884,1348,1,1,5,1,RM,Detchd,BrkSide,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Fa,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,117000
7,2000,2001,451,1630,1630,1630,2,1,6,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,Unf,WD,Normal,TA,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,213000
5,1975,1975,495,1074,1056,1074,2,0,6,1,RL,Attchd,NWAmes,Norm,Norm,TA,Gd,TA,TA,RFn,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,ALQ,Unf,153500
7,1990,1991,701,2196,2158,2196,3,1,7,2,RL,Attchd,SawyerW,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,Mn,TA,TA,ALQ,BLQ,271900
4,1966,1966,384,1056,1056,1056,1,0,5,1,RH,Detchd,SawyerW,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Rec,Unf,107000
6,2003,2003,544,1700,1682,1700,2,0,7,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,200000
5,1962,1980,506,1283,931,1283,2,0,6,1,RL,Detchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,Gd,Rec,BLQ,140000
8,2006,2006,500,1660,1660,1660,2,1,8,2,RL,Attchd,Somerst,RRNn,Norm,Gd,Ex,Gd,TA,RFn,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,GLQ,Unf,290000
6,1992,1992,462,1055,1055,1845,2,1,8,2,RL,Attchd,SawyerW,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,TA,CompShg,Wd Sdng,Wd Sdng,PConc,Shed,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,189000
8,1988,2005,492,1080,559,1752,2,0,8,2,RL,Basment,Gilbert,Norm,Norm,Gd,Gd,TA,TA,RFn,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,Wood,Unknown,Unknown,SBrkr,Gd,GasA,Av,TA,TA,GLQ,Unf,164000
4,1941,1950,234,672,672,672,1,0,4,1,RL,Attchd,Edwards,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Rec,Unf,113000
4,1965,2001,364,960,648,960,1,0,3,0,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,Av,Gd,Gd,GLQ,Unf,145000
5,1962,1962,300,999,925,999,1,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Av,TA,TA,BLQ,Unf,134500
5,1966,1966,384,894,894,894,1,0,5,1,RL,Detchd,Sawyer,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Rec,LwQ,125000
6,1978,1978,539,1318,0,1902,2,0,8,2,RM,Attchd,Sawyer,RRAe,Norm,TA,Unknown,TA,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,Slab,Unknown,Unknown,SBrkr,TA,GasA,Unknown,Unknown,TA,Unknown,Unknown,112000
8,2009,2009,552,1314,1300,1314,2,0,6,2,FV,Attchd,Somerst,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Unknown,CompShg,CemntBd,CmentBd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,GLQ,Unf,229456
4,1947,1950,0,672,0,912,0,0,3,1,RM,Unknown,BrkSide,Norm,Norm,TA,Unknown,TA,Unknown,Unknown,WD,Normal,Unknown,CompShg,AsbShng,AsbShng,Slab,Unknown,Unknown,SBrkr,Gd,GasA,Unknown,Unknown,TA,Unknown,Unknown,80500
6,1971,1971,0,672,672,1218,0,0,7,1,RM,Unknown,BrDale,Norm,Norm,TA,TA,TA,Unknown,Unknown,WD,Abnorml,Unknown,CompShg,CemntBd,CmentBd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Unf,Unf,91500
5,1964,1964,288,912,912,912,1,0,5,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Abnorml,Unknown,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Rec,LwQ,115000
5,1968,1968,322,1211,952,1211,1,1,5,1,RL,Attchd,Sawyer,Feedr,Norm,TA,TA,TA,TA,Unf,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,BLQ,LwQ,134000
6,1949,1950,315,1168,1040,1846,1,1,7,2,RL,Attchd,NAmes,Artery,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,Rec,Unf,143000
5,1951,1951,528,2136,2136,2136,2,0,7,2,RL,Detchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,FuseA,TA,GasA,No,Fa,TA,LwQ,Unf,137900
7,2004,2005,388,788,788,1490,2,1,8,2,RL,Attchd,Gilbert,RRAn,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,184000
6,1958,1958,264,1138,588,1138,1,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,Gd,GLQ,Unf,145000
6,2007,2007,668,894,894,1933,3,1,9,2,RL,BuiltIn,Somerst,Feedr,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,Unf,Unf,214000
5,1965,2008,576,912,912,912,2,0,5,1,RL,Detchd,NAmes,Norm,Norm,TA,TA,Gd,TA,Unf,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,ALQ,Unf,147000
9,2008,2008,1052,1702,1702,1702,3,1,7,1,RL,Attchd,NridgHt,Norm,Norm,Ex,Ex,Ex,TA,Fin,New,Partial,Gd,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,367294
5,1960,1960,404,1507,1075,1507,1,0,7,2,RL,Basment,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,BrkFace,HdBoard,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,ALQ,Unf,127000
5,1977,1977,600,1361,1361,2620,2,1,12,2,RL,BuiltIn,Sawyer,Feedr,RRAe,TA,Gd,TA,TA,RFn,WD,Normal,TA,CompShg,Plywood,Plywood,CBlock,Gar2,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Rec,190000
5,1962,1962,540,1190,1106,1190,2,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Av,TA,TA,ALQ,Unf,132500
4,1962,1962,462,1224,0,1224,2,0,6,2,RL,CarPort,NAmes,Norm,Norm,TA,Unknown,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,Slab,Unknown,Unknown,SBrkr,TA,GasA,Unknown,Unknown,TA,Unknown,Unknown,101800
5,1959,1959,531,1188,1188,1188,2,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,COD,Abnorml,Unknown,CompShg,Plywood,Plywood,CBlock,Unknown,Unknown,SBrkr,Fa,GasA,No,TA,TA,Rec,Unf,142000
5,1911,1950,0,1024,940,1964,0,0,7,1,RH,Unknown,SWISU,Norm,Norm,TA,TA,TA,Unknown,Unknown,WD,Abnorml,Unknown,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,FuseA,TA,GasA,Av,TA,TA,Unf,Unf,130000
5,1914,1950,180,892,747,1784,1,0,9,1,RL,Detchd,Crawfor,Norm,Norm,TA,Gd,TA,Fa,Unf,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,FuseF,Gd,GasA,Mn,TA,TA,Unf,Unf,138887
7,2003,2003,474,764,764,1626,2,0,6,2,RL,BuiltIn,NridgHt,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,Wd Shng,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,175500
7,2004,2005,434,847,847,1948,2,1,8,2,RL,BuiltIn,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,195000
6,2005,2005,484,1141,1141,1141,2,0,6,1,RL,Detchd,SawyerW,RRAe,Norm,Gd,Gd,TA,TA,Unf,WD,Abnorml,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,142500
8,2006,2006,472,1484,1476,1484,2,1,6,2,RL,Attchd,Timber,Norm,Norm,Gd,Gd,Ex,TA,RFn,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,GLQ,Unf,265900
7,2003,2003,543,884,884,1768,2,0,8,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,224900
7,2007,2007,954,1689,1689,1689,3,0,7,2,RL,Attchd,Somerst,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Av,TA,TA,Unf,Unf,248328
7,1974,1974,528,1173,1053,1173,2,2,6,2,RL,Attchd,NWAmes,Norm,Norm,TA,Gd,Gd,TA,RFn,WD,Family,TA,CompShg,Plywood,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Gd,TA,TA,GLQ,LwQ,170000
10,2006,2006,850,2076,2076,2076,3,1,7,2,RL,Attchd,NridgHt,Norm,Norm,Ex,Ex,Ex,TA,Fin,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,Gd,TA,GLQ,Unf,465000
8,1929,1950,400,792,792,1517,2,2,7,1,RL,Detchd,Crawfor,Norm,Norm,TA,Gd,Gd,TA,Unf,WD,Normal,Gd,CompShg,BrkFace,Stucco,PConc,Unknown,Unknown,SBrkr,Fa,GasA,No,TA,TA,Unf,Unf,230000
6,1984,2003,477,1140,585,1868,2,1,7,3,RL,BuiltIn,NWAmes,Norm,Norm,TA,Gd,TA,TA,Fin,WD,Abnorml,TA,CompShg,VinylSd,VinylSd,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,178000
7,2005,2006,615,756,756,1553,2,0,6,2,FV,Attchd,Somerst,Norm,Norm,Gd,Gd,Gd,TA,RFn,New,Partial,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,186500
6,1976,1976,888,1034,1012,1034,3,0,6,1,RL,Attchd,Mitchel,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Av,TA,TA,GLQ,Unf,169900
6,1917,1950,396,1134,735,2058,2,1,8,1,RM,Detchd,OldTown,Norm,Norm,TA,Gd,TA,Fa,Unf,WD,Normal,Gd,CompShg,AsbShng,AsbShng,BrkTil,Unknown,Unknown,SBrkr,Fa,OthW,No,TA,TA,Rec,Unf,129500
5,1950,1950,276,988,876,988,1,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Rec,119000
7,1968,1968,522,2110,2110,2110,2,2,8,2,RL,Attchd,NAmes,Norm,Norm,Gd,TA,Ex,TA,Fin,WD,Normal,TA,CompShg,BrkFace,BrkFace,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,ALQ,Unf,244000
7,2003,2003,478,1405,1405,1405,2,1,6,2,RL,Attchd,NridgHt,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Gd,CompShg,VinylSd,Wd Shng,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,171750
5,1968,1968,288,874,864,874,1,0,5,1,RL,Attchd,Mitchel,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Shed,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,Unf,130000
7,1974,2003,518,1516,1192,2167,2,2,9,2,RL,Attchd,Veenker,Norm,Norm,Gd,TA,Gd,TA,RFn,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Gd,TA,TA,LwQ,ALQ,294000
7,2003,2004,397,760,746,1656,2,1,7,2,RL,BuiltIn,Edwards,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,165400
6,1931,1950,560,959,884,1367,1,1,6,1,RM,Detchd,BrkSide,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,BrkTil,Unknown,Unknown,FuseA,TA,GasA,No,Fa,TA,LwQ,Unf,127500
8,1994,1994,691,1987,1986,1987,2,1,7,2,RL,Attchd,NoRidge,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,TA,CompShg,HdBoard,HdBoard,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,GLQ,Unf,301500
5,1922,1950,0,864,864,864,0,0,4,1,RL,Unknown,Edwards,Feedr,Norm,TA,Fa,TA,Unknown,Unknown,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,99900
7,2005,2005,400,1166,856,1166,2,0,5,2,RL,Attchd,Gilbert,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,GLQ,Unf,190000
6,1969,1969,460,1054,1054,1054,2,0,6,1,RL,Attchd,NAmes,Norm,Norm,TA,Gd,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,ALQ,LwQ,151000
6,1999,1999,502,892,841,1675,2,1,7,2,RL,BuiltIn,Gilbert,RRAn,Norm,TA,Gd,TA,TA,Fin,WD,Normal,TA,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,181000
5,1956,1956,338,1050,1050,1050,1,0,5,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Rec,Unf,128900
4,1957,1989,304,1104,1104,1788,1,2,8,1,RL,Attchd,ClearCr,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,TA,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,FuseA,Ex,GasA,Av,TA,TA,Unf,Unf,161500
6,1919,1950,520,1060,764,1824,2,1,8,1,RL,Detchd,BrkSide,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,PConc,Unknown,Unknown,FuseA,Ex,GasA,No,TA,TA,Unf,Unf,180500
6,1998,1999,511,1337,1405,1337,2,0,5,2,RH,Attchd,NAmes,Norm,Norm,Gd,Gd,Gd,TA,Fin,COD,Abnorml,Unknown,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,181000
7,1999,1999,506,713,691,1452,2,0,6,2,FV,Detchd,Somerst,Norm,Norm,Gd,Gd,Gd,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,183900
7,1910,1950,308,964,925,1889,1,1,9,1,RM,Detchd,OldTown,Feedr,Norm,Fa,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,FuseF,TA,GasA,No,TA,TA,Unf,Unf,122000
9,2008,2009,746,2018,2002,2018,3,1,10,2,RL,Attchd,Timber,Norm,Norm,Ex,Ex,Ex,TA,Fin,WD,Normal,Gd,CompShg,Stucco,CmentBd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Gd,TA,TA,Unf,Unf,378500
8,1935,1997,1014,1968,728,3447,3,2,11,3,RL,BuiltIn,Crawfor,Norm,Norm,TA,TA,Gd,TA,Unf,WD,Normal,Gd,CompShg,Stucco,Stucco,CBlock,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,Gd,Rec,Unf,381000
5,1958,1958,315,874,874,1524,1,0,7,1,RL,Attchd,NAmes,Feedr,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,FuseA,TA,GasW,No,TA,TA,BLQ,Unf,144000
7,1979,1979,586,1332,1332,1524,2,1,4,0,RL,Attchd,ClearCr,Norm,Norm,Gd,Gd,Gd,TA,Fin,WD,Normal,TA,WdShake,Plywood,Plywood,PConc,Unknown,Unknown,SBrkr,TA,GasA,Gd,TA,TA,GLQ,Unf,260000
6,1968,1968,462,1489,1489,1489,2,1,7,2,RL,Attchd,NWAmes,PosN,Norm,TA,TA,Gd,TA,RFn,WD,Normal,Gd,CompShg,BrkFace,BrkFace,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,No,TA,TA,Unf,Unf,185750
5,1965,1965,288,935,935,935,1,0,5,1,RL,Attchd,Sawyer,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,BLQ,LwQ,137000
6,1959,2006,312,1357,1019,1357,1,1,5,1,RL,Basment,Edwards,Norm,Norm,TA,TA,Ex,TA,RFn,WD,Normal,Gd,CompShg,Plywood,Plywood,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,Av,TA,TA,ALQ,Unf,177000
5,1910,2003,552,661,661,1250,2,1,8,2,RL,Detchd,Crawfor,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Shng,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,139000
5,1948,1950,400,928,928,1920,2,0,10,2,RL,Detchd,NAmes,Feedr,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,Roll,AsbShng,AsbShng,CBlock,Unknown,Unknown,FuseA,Gd,GasA,No,TA,TA,Rec,Unf,137000
6,1972,1972,497,735,723,1395,2,1,6,1,RL,Attchd,NWAmes,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,TA,CompShg,HdBoard,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,Gd,TA,BLQ,Unf,162000
6,1967,1976,480,1724,1680,1724,2,1,7,1,RL,Attchd,NWAmes,Norm,Norm,TA,Gd,TA,TA,RFn,WD,Normal,Gd,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Fa,GasA,Av,TA,TA,ALQ,Unf,197900
8,2002,2002,577,1128,1128,2031,2,1,7,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,237000
4,1920,1950,528,698,698,1128,2,0,6,1,C (all),Detchd,IDOTRR,Norm,Norm,TA,TA,TA,TA,RFn,COD,Abnorml,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,FuseA,TA,GasA,No,TA,Gd,Unf,Unf,68400
7,2002,2002,544,1573,1573,1573,2,0,6,2,RL,Attchd,CollgCr,Norm,Norm,Gd,Gd,Gd,TA,RFn,WD,Normal,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,227000
7,1990,1990,484,1339,1309,1339,2,1,6,2,RL,Attchd,Timber,Norm,Norm,TA,Gd,TA,Gd,Fin,WD,Normal,TA,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,ALQ,Unf,180000
5,1977,2008,484,1040,1040,1040,2,0,5,2,RL,Detchd,CollgCr,Norm,Norm,TA,Gd,Gd,TA,Unf,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Mn,TA,TA,LwQ,Rec,150500
6,1971,1971,0,912,912,1824,0,0,8,2,RL,Unknown,Mitchel,Norm,Norm,TA,TA,TA,Unknown,Unknown,WD,Normal,Unknown,CompShg,MetalSd,Wd Shng,CBlock,Unknown,Unknown,SBrkr,TA,GasA,Av,TA,TA,Unf,Unf,139000
6,1919,1990,336,1699,804,2447,1,1,10,2,RL,Detchd,SWISU,Feedr,Norm,TA,TA,Gd,TA,Unf,WD,Normal,Gd,CompShg,Wd Sdng,Wd Shng,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,Unf,Unf,169000
6,1939,1950,280,825,780,1412,1,1,6,1,RM,Detchd,BrkSide,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,FuseF,Ex,GasA,No,TA,Fa,Unf,Unf,132500
6,1963,1963,528,1328,1328,1328,2,2,6,1,RL,Attchd,NWAmes,Feedr,Norm,TA,TA,TA,TA,Unf,WD,Normal,Gd,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,ALQ,Rec,143000
5,1964,1964,390,1582,1624,1582,2,0,7,2,RL,Attchd,ClearCr,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,CBlock,Unknown,Unknown,SBrkr,Fa,GasA,Av,TA,Gd,Rec,Unf,190000
8,2000,2000,499,1659,1501,1659,2,1,5,2,RL,Attchd,StoneBr,Norm,Norm,Gd,Gd,Ex,TA,Fin,WD,Normal,Ex,CompShg,CemntBd,CmentBd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,No,TA,TA,GLQ,Unf,278000
8,2006,2006,753,1120,1085,1970,3,1,8,2,RL,BuiltIn,NridgHt,Norm,Norm,Gd,Gd,Ex,TA,Fin,New,Partial,Gd,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Ex,GasA,Mn,TA,TA,Unf,Unf,281000
5,1964,1964,484,1152,1152,1152,2,1,6,1,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Gd,CompShg,Wd Sdng,HdBoard,PConc,Unknown,Unknown,SBrkr,TA,GasA,Av,TA,TA,GLQ,Unf,180500
5,1972,1972,264,630,630,1302,1,0,6,2,RM,Detchd,BrDale,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,CemntBd,CmentBd,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,ALQ,Unf,119500
5,1892,1965,432,1378,994,2372,1,0,11,2,RM,Attchd,OldTown,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,Wd Sdng,Wd Sdng,Stone,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Unf,Unf,107500
7,1976,1976,528,832,832,1664,2,1,8,2,RL,Attchd,NWAmes,Norm,Norm,TA,Gd,TA,TA,RFn,WD,Normal,TA,CompShg,HdBoard,HdBoard,PConc,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,GLQ,Unf,162900
5,1955,1990,572,864,864,864,2,0,5,1,RL,Detchd,Edwards,Norm,Norm,TA,TA,TA,TA,Unf,WD,Normal,Unknown,CompShg,WdShing,Plywood,CBlock,Unknown,Unknown,SBrkr,TA,GasA,No,TA,TA,Rec,Unf,115000
5,1968,1968,288,1052,1052,1052,1,0,5,1,RL,Attchd,NAmes,Feedr,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,HdBoard,HdBoard,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,Av,TA,TA,BLQ,Unf,138500
5,1963,1963,525,1128,1120,1128,2,0,6,2,RL,Attchd,NAmes,Norm,Norm,TA,TA,TA,TA,RFn,WD,Normal,Unknown,CompShg,MetalSd,MetalSd,CBlock,Unknown,Unknown,SBrkr,Gd,GasA,Mn,TA,Gd,ALQ,Unf,155000
6,2005,2006,525,1072,547,1072,2,0,5,2,RM,Basment,Edwards,Norm,Norm,TA,Gd,TA,TA,Fin,New,Partial,Unknown,CompShg,VinylSd,VinylSd,PConc,Unknown,Unknown,SBrkr,Gd,GasA,Gd,TA,TA,GLQ,Unf,140000
